51.30,30.10,4.57,8.73,0.00,0.00,1.56,1.40,0.70,1.60,0.00,0.00,0.00,0.00,400.00,950.00,850.00,1800.00,143.00,0.14,0.29,0.56,20.39,42.08,80.52,57.00,12.00,29.64,27.36,28.00,174.96,100.00,224.50,53.80
51.30,30.10,4.57,8.73,0.00,0.00,1.56,1.40,0.70,1.60,0.00,0.00,0.00,0.00,400.00,950.00,850.00,1800.00,143.00,0.14,0.29,0.56,20.39,42.08,80.52,57.00,12.00,29.64,27.36,28.00,174.96,100.00,237.34,50.77
51.30,30.10,4.57,8.73,0.00,0.00,1.56,1.40,0.70,1.60,0.00,0.00,0.00,0.00,400.00,950.00,850.00,1800.00,143.00,0.14,0.29,0.56,20.39,42.08,80.52,57.00,12.00,29.64,27.36,28.00,174.96,100.00,250.17,50.42
51.19,24.00,6.60,5.57,2.40,2.12,1.14,0.88,0.00,0.00,0.00,0.00,0.00,0.00,400.00,950.00,850.00,1800.00,143.00,0.15,0.30,0.56,21.06,42.54,79.39,57.00,12.00,29.64,27.36,28.00,165.83,100.00,195.63,71.16
51.19,24.00,6.60,5.57,2.40,2.12,1.14,0.88,0.00,0.00,0.00,0.00,0.00,0.00,400.00,950.00,850.00,1800.00,143.00,0.15,0.30,0.56,21.06,42.54,79.39,57.00,12.00,29.64,27.36,28.00,173.83,100.00,195.63,59.85
51.19,24.00,6.60,5.57,2.40,2.12,1.14,0.88,0.00,0.00,0.00,0.00,0.00,0.00,400.00,950.00,850.00,1800.00,143.00,0.15,0.30,0.56,21.06,42.54,79.39,57.00,12.00,29.64,27.36,28.00,185.83,100.00,195.63,49.61
51.19,24.00,6.60,5.57,2.40,2.12,1.14,0.88,0.00,0.00,0.00,0.00,0.00,0.00,400.00,950.00,850.00,1800.00,143.00,0.15,0.30,0.56,21.06,42.54,79.39,57.00,12.00,29.64,27.36,28.00,205.83,100.00,195.63,30.06
51.19,24.00,6.60,5.57,2.40,2.12,1.14,0.88,0.00,0.00,0.00,0.00,0.00,0.00,400.00,950.00,850.00,1800.00,143.00,0.15,0.30,0.56,21.06,42.54,79.39,57.00,12.00,29.64,27.36,28.00,173.83,100.00,224.50,67.83
51.19,24.00,6.60,5.57,2.40,2.12,1.14,0.88,0.00,0.00,0.00,0.00,0.00,0.00,400.00,950.00,850.00,1800.00,143.00,0.15,0.30,0.56,21.06,42.54,79.39,57.00,12.00,29.64,27.36,28.00,173.83,100.00,253.38,68.36
51.19,24.00,6.60,5.57,2.40,2.12,1.14,0.88,0.00,0.00,0.00,0.00,0.00,0.00,400.00,950.00,850.00,1800.00,143.00,0.15,0.30,0.56,21.06,42.54,79.39,57.00,12.00,29.64,27.36,28.00,173.83,100.00,282.25,68.76
51.19,24.00,6.60,5.57,2.40,2.12,1.14,0.88,0.00,0.00,0.00,0.00,0.00,0.00,400.00,950.00,850.00,1800.00,143.00,0.15,0.30,0.56,21.06,42.54,79.39,57.00,12.00,29.64,27.36,28.00,173.83,100.00,211.67,59.58
51.19,24.00,6.60,5.57,2.40,2.12,1.14,0.88,0.00,0.00,0.00,0.00,0.00,0.00,400.00,950.00,850.00,1800.00,143.00,0.15,0.30,0.56,21.06,42.54,79.39,57.00,12.00,29.64,27.36,28.00,173.83,100.00,237.34,64.64
51.19,24.00,6.60,5.57,2.40,2.12,1.14,0.88,0.00,0.00,0.00,0.00,0.00,0.00,400.00,950.00,850.00,1800.00,143.00,0.15,0.30,0.56,21.06,42.54,79.39,57.00,12.00,29.64,27.36,28.00,173.83,100.00,250.17,63.84
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,420.57,1273.07,318.27,1591.34,165.22,0.16,0.35,0.49,26.88,57.23,81.11,66.09,10.00,39.65,26.44,8.41,125.81,150.00,183.36,48.55
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,420.57,1195.69,394.58,1590.27,165.22,0.16,0.35,0.49,26.88,57.23,81.11,66.09,10.00,39.65,26.44,8.41,125.81,150.00,183.35,49.91
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,420.57,1112.14,476.66,1588.80,165.22,0.16,0.35,0.49,26.88,57.23,81.11,66.09,10.00,39.65,26.44,8.41,125.81,150.00,183.35,51.05
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,420.57,1031.99,555.73,1587.72,165.22,0.16,0.35,0.49,26.88,57.23,81.11,66.09,10.00,39.65,26.44,8.41,125.81,150.00,183.34,53.55
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,420.57,948.62,632.73,1581.35,165.22,0.16,0.35,0.49,26.88,57.23,81.11,66.09,10.00,39.65,26.44,8.41,125.81,150.00,183.31,49.91
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,365.16,1379.16,344.79,1723.95,150.60,0.16,0.35,0.49,24.50,52.17,73.93,60.24,10.00,36.14,24.10,7.30,114.45,150.00,171.94,51.05
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,365.16,1295.34,427.46,1722.80,150.60,0.16,0.35,0.49,24.50,52.17,73.93,60.24,10.00,36.14,24.10,7.30,114.45,150.00,171.94,52.41
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,365.16,1204.82,516.38,1721.20,150.60,0.16,0.35,0.49,24.50,52.17,73.93,60.24,10.00,36.14,24.10,7.30,114.45,150.00,171.93,53.55
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,365.16,1117.99,602.04,1720.03,150.60,0.16,0.35,0.49,24.50,52.17,73.93,60.24,10.00,36.14,24.10,7.30,114.45,150.00,171.93,56.73
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,365.16,1027.67,685.46,1713.13,150.60,0.16,0.35,0.49,24.50,52.17,73.93,60.24,10.00,36.14,24.10,7.30,114.45,150.00,171.89,53.78
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,309.85,1485.25,371.31,1856.56,121.72,0.16,0.35,0.49,19.80,42.16,59.75,48.69,10.00,29.21,19.48,6.20,92.69,150.00,151.05,54.68
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,309.85,1394.98,460.34,1855.32,121.72,0.16,0.35,0.49,19.80,42.16,59.75,48.69,10.00,29.21,19.48,6.20,92.69,150.00,151.04,57.41
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,309.85,1297.50,556.11,1853.61,121.72,0.16,0.35,0.49,19.80,42.16,59.75,48.69,10.00,29.21,19.48,6.20,92.69,150.00,151.03,59.91
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,309.85,1203.99,648.35,1852.34,121.72,0.16,0.35,0.49,19.80,42.16,59.75,48.69,10.00,29.21,19.48,6.20,92.69,150.00,151.03,66.27
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,309.85,1106.72,738.18,1844.90,121.72,0.16,0.35,0.49,19.80,42.16,59.75,48.69,10.00,29.21,19.48,6.20,92.69,150.00,150.99,58.77
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,254.54,1591.34,397.83,1989.17,99.99,0.16,0.35,0.49,16.27,34.64,49.09,40.00,10.00,24.00,16.00,5.10,76.14,150.00,134.91,42.19
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,254.54,1494.62,493.22,1987.84,99.99,0.16,0.35,0.49,16.27,34.64,49.09,40.00,10.00,24.00,16.00,5.10,76.14,150.00,134.91,44.69
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,254.54,1390.18,595.83,1986.01,99.99,0.16,0.35,0.49,16.27,34.64,49.09,40.00,10.00,24.00,16.00,5.10,76.14,150.00,134.90,52.41
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,254.54,1289.99,694.66,1984.65,99.99,0.16,0.35,0.49,16.27,34.64,49.09,40.00,10.00,24.00,16.00,5.10,76.14,150.00,134.89,57.41
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,254.54,1185.77,790.91,1976.68,99.99,0.16,0.35,0.49,16.27,34.64,49.09,40.00,10.00,24.00,16.00,5.10,76.14,150.00,134.85,51.28
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,329.56,1203.99,648.35,1852.34,82.50,0.16,0.35,0.49,13.42,28.58,40.50,32.99,10.00,19.79,13.20,6.60,64.25,150.00,125.71,50.96
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,321.41,1203.99,648.35,1852.34,80.35,0.16,0.35,0.49,13.07,27.83,39.44,32.14,10.00,19.28,12.86,6.43,62.59,150.00,123.94,48.36
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,313.53,1203.99,648.35,1852.34,78.22,0.16,0.35,0.49,12.73,27.10,38.40,31.28,10.00,18.77,12.51,6.27,60.93,150.00,122.18,44.56
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,304.32,1203.99,648.35,1852.34,76.07,0.16,0.35,0.49,12.38,26.35,37.34,30.40,10.00,18.24,12.16,6.09,59.24,150.00,120.35,39.59
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,297.75,1203.99,648.35,1852.34,74.44,0.16,0.35,0.49,12.11,25.79,36.54,29.77,10.00,17.86,11.91,5.95,57.97,150.00,119.00,38.16
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,322.03,1203.99,648.35,1852.34,103.51,0.16,0.35,0.49,16.84,35.86,50.81,41.40,10.00,24.84,16.56,6.44,79.52,150.00,139.39,62.58
